20.25	0.0360252	-0.00624447	0	0
20.3	0.0357156	-0.00614001	0	0
20.35	0.0354111	-0.00603727	0	0
20.4	0.0351118	-0.00593621	0	0
20.45	0.0348175	-0.00583683	0	0
20.5	0.0345281	-0.00573908	0	0
20.55	0.0342436	-0.00564294	0	0
20.6	0.0339638	-0.00554839	0	0
20.65	0.0336887	-0.0054554	0	0
20.7	0.0334182	-0.00536395	0	0
20.75	0.0331523	-0.00527401	0	0
20.8	0.0328908	-0.00518556	0	0
20.85	0.0326337	-0.00509858	0	0
20.9	0.0323809	-0.00501304	0	0
20.95	0.0321324	-0.00492891	0	0
21	0.031888	-0.00484619	0	0
21.05	0.0316477	-0.00476484	0	0
21.1	0.0314115	-0.00468484	0	0
21.15	0.0311792	-0.00460617	0	0
21.2	0.0309509	-0.00452881	0	0
21.25	0.0307263	-0.00445273	0	0
21.3	0.0305056	-0.00437793	0	0
21.35	0.0302885	-0.00430437	0	0
21.4	0.0300751	-0.00423204	0	0
21.45	0.0298653	-0.00416092	0	0
21.5	0.029659	-0.00409098	0	0
21.55	0.0294562	-0.00402221	0	0
21.6	0.0292567	-0.00395459	0	0
21.65	0.0290607	-0.00388811	0	0
21.7	0.0288679	-0.00382273	0	0
21.75	0.0286784	-0.00375845	0	0
21.8	0.0284921	-0.00369524	0	0
21.85	0.0283089	-0.00363309	0	0
21.9	0.0281287	-0.00357199	0	0
21.95	0.0279516	-0.00351191	0	0
22	0.0277775	-0.00345283	0	0
22.05	0.0276063	-0.00339475	0	0
22.1	0.027438	-0.00333764	0	0
22.15	0.0272726	-0.00328149	0	0
22.2	0.0271099	-0.00322628	0	0
22.25	0.0269499	-0.003172	0	0
22.3	0.0267926	-0.00311864	0	0
22.35	0.026638	-0.00306617	0	0
22.4	0.026486	-0.00301458	0	0
22.45	0.0263366	-0.00296386	0	0
22.5	0.0261896	-0.00291399	0	0
22.55	0.0260451	-0.00286497	0	0
22.6	0.0259031	-0.00281676	0	0
22.65	0.0257635	-0.00276937	0	0
22.7	0.0256262	-0.00272278	0	0
22.75	0.0254912	-0.00267698	0	0
22.8	0.0253584	-0.00263194	0	0
22.85	0.025228	-0.00258767	0	0
22.9	0.0250997	-0.00254414	0	0
22.95	0.0249735	-0.00250135	0	0
23	0.0248495	-0.00245927	0	0
23.05	0.0247276	-0.00241791	0	0
23.1	0.0246077	-0.00237725	0	0
23.15	0.0244899	-0.00233727	0	0
23.2	0.024374	-0.00229797	0	0
23.25	0.02426	-0.00225933	0	0
23.3	0.024148	-0.00222135	0	0
23.35	0.0240379	-0.002184	0	0
23.4	0.0239296	-0.00214729	0	0
23.45	0.0238232	-0.0021112	0	0
23.5	0.0237185	-0.00207572	0	0
23.55	0.0236156	-0.00204084	0	0
23.6	0.0235144	-0.00200655	0	0
23.65	0.0234149	-0.00197284	0	0
23.7	0.0233171	-0.0019397	0	0
23.75	0.0232209	-0.00190712	0	0
23.8	0.0231264	-0.00187509	0	0
23.85	0.0230334	-0.00184361	0	0
23.9	0.022942	-0.00181266	0	0
23.95	0.0228521	-0.00178223	0	0
24	0.0227638	-0.00175232	0	0
24.05	0.0226769	-0.00172291	0	0
24.1	0.0225915	-0.001694	0	0
24.15	0.0225075	-0.00166559	0	0
24.2	0.0224249	-0.00163765	0	0
24.25	0.0223437	-0.00161019	0	0
24.3	0.0222639	-0.00158319	0	0
24.35	0.0221854	-0.00155665	0	0
24.4	0.0221082	-0.00153057	0	0
24.45	0.0220323	-0.00150492	0	0
24.5	0.0219577	-0.00147971	0	0
24.55	0.0218844	-0.00145493	0	0
24.6	0.0218122	-0.00143056	0	0
24.65	0.0217413	-0.00140661	0	0
24.7	0.0216716	-0.00138307	0	0
24.75	0.021603	-0.00135993	0	0
24.8	0.0215356	-0.00133718	0	0
24.85	0.0214693	-0.00131481	0	0
24.9	0.0214041	-0.00129283	0	0
24.95	0.02134	-0.00127122	0	0
25	0.0212769	-0.00124997	0	0
25.05	0.021215	-0.00122909	0	0
25.1	0.021154	-0.00120856	0	0
25.15	0.0210941	-0.00118838	0	0
25.2	0.0210352	-0.00116854	0	0
25.25	0.0209772	-0.00114904	0	0
25.3	0.0209203	-0.00112988	0	0
25.35	0.0208642	-0.00111103	0	0
25.4	0.0208092	-0.00109251	0	0
25.45	0.020755	-0.0010743	0	0
25.5	0.0207017	-0.00105641	0	0
25.55	0.0206493	-0.00103881	0	0
25.6	0.0205978	-0.00102152	0	0
25.65	0.0205472	-0.00100452	0	0
25.7	0.0204974	-0.000987804	0	0
25.75	0.0204484	-0.000971376	0	0
25.8	0.0204002	-0.000955228	0	0
25.85	0.0203529	-0.000939355	0	0
25.9	0.0203063	-0.000923751	0	0
25.95	0.0202605	-0.000908413	0	0
26	0.0202155	-0.000893336	0	0
26.05	0.0201712	-0.000878516	0	0
26.1	0.0201276	-0.000863947	0	0
26.15	0.0200848	-0.000849626	0	0
26.2	0.0200426	-0.000835549	0	0
26.25	0.0200012	-0.000821712	0	0
26.3	0.0199605	-0.00080811	0	0
26.35	0.0199204	-0.00079474	0	0
26.4	0.019881	-0.000781597	0	0
26.45	0.0198422	-0.000768677	0	0
26.5	0.0198041	-0.000755978	0	0
26.55	0.0197666	-0.000743495	0	0
26.6	0.0197298	-0.000731224	0	0
26.65	0.0196935	-0.000719163	0	0
26.7	0.0196578	-0.000707306	0	0
26.75	0.0196228	-0.000695652	0	0
26.8	0.0195883	-0.000684195	0	0
26.85	0.0195543	-0.000672934	0	0
26.9	0.019521	-0.000661865	0	0
26.95	0.0194881	-0.000650984	0	0
27	0.0194559	-0.000640289	0	0
27.05	0.0194241	-0.000629775	0	0
27.1	0.0193929	-0.000619441	0	0
27.15	0.0193622	-0.000609283	0	0
27.2	0.019332	-0.000599297	0	0
27.25	0.0193022	-0.000589482	0	0
27.3	0.019273	-0.000579834	0	0
27.35	0.0192443	-0.00057035	0	0
27.4	0.019216	-0.000561028	0	0
27.45	0.0191881	-0.000551865	0	0
27.5	0.0191608	-0.000542857	0	0
27.55	0.0191339	-0.000534003	0	0
27.6	0.0191074	-0.0005253	0	0
27.65	0.0190813	-0.000516746	0	0
27.7	0.0190557	-0.000508337	0	0
27.75	0.0190305	-0.000500071	0	0
27.8	0.0190057	-0.000491946	0	0
27.85	0.0189813	-0.00048396	0	0
27.9	0.0189573	-0.000476109	0	0
27.95	0.0189337	-0.000468393	0	0
28	0.0189104	-0.000460808	0	0
28.05	0.0188876	-0.000453352	0	0
28.1	0.0188651	-0.000446023	0	0
28.15	0.018843	-0.000438819	0	0
28.2	0.0188212	-0.000431738	0	0
28.25	0.0187998	-0.000424778	0	0
28.3	0.0187787	-0.000417936	0	0
28.35	0.018758	-0.00041121	0	0
28.4	0.0187376	-0.0004046	0	0
28.45	0.0187176	-0.000398102	0	0
28.5	0.0186978	-0.000391715	0	0
28.55	0.0186784	-0.000385436	0	0
28.6	0.0186593	-0.000379265	0	0
28.65	0.0186405	-0.000373199	0	0
28.7	0.0186219	-0.000367236	0	0
28.75	0.0186037	-0.000361375	0	0
28.8	0.0185858	-0.000355614	0	0
28.85	0.0185682	-0.000349951	0	0
28.9	0.0185508	-0.000344384	0	0
28.95	0.0185337	-0.000338912	0	0
29	0.0185169	-0.000333534	0	0
29.05	0.0185004	-0.000328247	0	0
29.1	0.0184841	-0.000323051	0	0
29.15	0.0184681	-0.000317943	0	0
29.2	0.0184523	-0.000312922	0	0
29.25	0.0184368	-0.000307987	0	0
29.3	0.0184215	-0.000303135	0	0
29.35	0.0184065	-0.000298367	0	0
29.4	0.0183917	-0.00029368	0	0
29.45	0.0183771	-0.000289072	0	0
29.5	0.0183627	-0.000284544	0	0
29.55	0.0183486	-0.000280092	0	0
29.6	0.0183347	-0.000275716	0	0
29.65	0.0183211	-0.000271415	0	0
