0.905	0.999999	1.47667e-06	4.13334e-07	-7.38333e-07	2.46111e-07	4.92222e-07
0.91	0.999999	1.4779e-06	4.15795e-07	-7.38948e-07	2.46316e-07	4.92632e-07
0.915	0.999999	1.47913e-06	4.18258e-07	-7.39564e-07	2.46521e-07	4.93043e-07
0.92	0.999999	1.48036e-06	4.20723e-07	-7.4018e-07	2.46726e-07	4.93454e-07
0.925	0.999999	1.4816e-06	4.2319e-07	-7.40797e-07	2.46932e-07	4.93865e-07
0.93	0.999999	1.48283e-06	4.2566e-07	-7.41414e-07	2.47138e-07	4.94277e-07
0.935	0.999999	1.48407e-06	4.28131e-07	-7.42032e-07	2.47344e-07	4.94688e-07
0.94	0.999999	1.4853e-06	4.30605e-07	-7.42651e-07	2.4755e-07	4.95101e-07
0.945	0.999999	1.48654e-06	4.3308e-07	-7.43269e-07	2.47756e-07	4.95513e-07
0.95	0.999999	1.48778e-06	4.35558e-07	-7.43889e-07	2.47963e-07	4.95926e-07
0.955	0.999999	1.48902e-06	4.38037e-07	-7.44509e-07	2.48169e-07	4.96339e-07
0.96	0.999999	1.49026e-06	4.40519e-07	-7.45129e-07	2.48376e-07	4.96753e-07
0.965	0.999999	1.4915e-06	4.43003e-07	-7.4575e-07	2.48583e-07	4.97167e-07
0.97	0.999999	1.49274e-06	4.45489e-07	-7.46372e-07	2.4879e-07	4.97581e-07
0.975	0.999999	1.49399e-06	4.47976e-07	-7.46994e-07	2.48998e-07	4.97996e-07
0.98	0.999999	1.49523e-06	4.50466e-07	-7.47616e-07	2.49205e-07	4.98411e-07
0.985	0.999999	1.49648e-06	4.52959e-07	-7.48239e-07	2.49413e-07	4.98826e-07
0.99	0.999999	1.49773e-06	4.55453e-07	-7.48863e-07	2.49621e-07	4.99242e-07
0.995	0.999999	1.49897e-06	4.57949e-07	-7.49487e-07	2.49829e-07	4.99658e-07
1	0.999999	1.50022e-06	4.60447e-07	-7.50111e-07	2.50037e-07	5.00074e-07
1.005	0.999999	1.50147e-06	4.62948e-07	-7.50736e-07	2.50245e-07	5.00491e-07
1.01	0.999999	1.50272e-06	4.6545e-07	-7.51362e-07	2.50454e-07	5.00908e-07
1.015	0.999999	1.50398e-06	4.67955e-07	-7.51988e-07	2.50662e-07	5.01326e-07
1.02	0.999999	1.50523e-06	4.70461e-07	-7.52615e-07	2.50871e-07	5.01743e-07
1.025	0.999999	1.50648e-06	4.7297e-07	-7.53242e-07	2.5108e-07	5.02162e-07
1.03	0.999999	1.50774e-06	4.75481e-07	-7.5387e-07	2.51289e-07	5.0258e-07
1.035	0.999999	1.509e-06	4.77994e-07	-7.54498e-07	2.51499e-07	5.02999e-07
1.04	0.999999	1.51025e-06	4.80509e-07	-7.55126e-07	2.51708e-07	5.03418e-07
1.045	0.999999	1.51151e-06	4.83026e-07	-7.55756e-07	2.51918e-07	5.03838e-07
1.05	0.999999	1.51277e-06	4.85545e-07	-7.56386e-07	2.52128e-07	5.04257e-07
1.055	0.999999	1.51403e-06	4.88066e-07	-7.57016e-07	2.52338e-07	5.04678e-07
1.06	0.999999	1.51529e-06	4.9059e-07	-7.57647e-07	2.52549e-07	5.05098e-07
1.065	0.999999	1.51656e-06	4.93115e-07	-7.58278e-07	2.52759e-07	5.05519e-07
1.07	0.999999	1.51782e-06	4.95643e-07	-7.5891e-07	2.5297e-07	5.0594e-07
1.075	0.999999	1.51909e-06	4.98172e-07	-7.59542e-07	2.5318e-07	5.06362e-07
1.08	0.999999	1.52035e-06	5.00704e-07	-7.60175e-07	2.53391e-07	5.06784e-07
